id,date,user,pc,activity
{A3H7-S6DW81GN-2018EQXX},09/17/2010 13:13:42,JNJ0556,PC-0576,Connect
{S3W4-Y9TJ72IZ-7318JTRU},05/17/2010 10:32:48,RSC0089,PC-9929,Disconnect
{C9F7-Z1UE76NT-3688TTDE},06/18/2010 08:55:43,JDB0169,PC-7502,Disconnect
{F6A1-M2OK77ET-9016LUBN},09/20/2010 08:17:43,WXH0872,PC-9460,Disconnect
{J9I4-D7NU99KO-7836AFNP},12/17/2010 14:21:16,MLM0950,PC-9787,Disconnect
{P3L2-O5JO73BC-2111JXQJ},07/23/2010 10:31:34,HDS0367,PC-8680,Connect
{P0G6-V1WM65SS-9242KWVO},10/05/2010 12:53:35,HSB0196,PC-8001,Connect
{U0T8-T8DF89MY-1482HWNI},01/18/2010 16:16:07,GZC0735,PC-8219,Disconnect
{A7W0-X5WJ85GW-9495RHWQ},09/20/2010 16:32:22,BMG0917,PC-6688,Connect
{Q2U0-T9BQ84RS-7238SJDS},05/11/2011 10:02:00,LBF0214,PC-3819,Disconnect
{U6X4-U6GX49OX-9401LFNO},11/01/2010 11:19:14,THR0873,PC-4804,Disconnect
{A4J6-H8FD05CT-4821KDAZ},06/09/2010 12:05:08,HDH0928,PC-0252,Connect
{S1P0-T6WM69QT-8920FORK},07/26/2010 13:23:25,GNS0178,PC-6846,Connect
{X0A6-A5GC63ST-0311GYAW},05/03/2010 15:10:27,KWE0082,PC-1933,Disconnect
{G2D4-B8IV21KR-9321HGZR},05/06/2011 15:54:29,ILJ0526,PC-7275,Disconnect
{G0A1-R0JT77YC-4338GVZA},01/20/2010 08:05:24,MOH0273,PC-6699,Disconnect
{V5G8-I0XN85TD-8493DIEL},02/17/2011 10:04:49,MOH0273,PC-6699,Disconnect
{D3H2-J4MZ78PW-8204CHJE},03/01/2011 11:56:51,HDS0367,PC-8680,Connect
{B2C9-A9BI07XE-9574KLAF},10/13/2010 10:59:30,AJF0370,PC-8859,Disconnect
{Q3R9-D4GN92NO-1998SDJH},03/30/2011 10:35:10,LJT0817,PC-3120,Disconnect
{G4N3-A2VP47KR-1899IBBI},02/12/2010 12:08:47,JDB0169,PC-7502,Connect
{L3U6-C5FJ79WQ-9384KOHM},01/25/2011 15:37:30,HWW0436,PC-8391,Disconnect
{X3G4-V1AX00RG-7745CUTY},05/27/2010 14:23:15,AIP0982,PC-3733,Disconnect
{F1P9-Y6BQ98HT-3738IIWR},01/19/2010 09:20:53,IIW0249,PC-0843,Connect
{A4R9-O2VP92ED-0723AFTI},05/27/2010 09:27:24,HPH0075,PC-2417,Disconnect
{V9G2-X6VR00PH-1251XBSB},03/02/2011 14:11:20,RHO0732,PC-6232,Connect
{R3P4-Z9UI25KJ-1463LTHB},11/12/2010 14:00:19,HRL0540,PC-1117,Connect
{L5X8-A0HW23EY-5396RWXG},09/14/2010 14:14:09,MOH0273,PC-6699,Disconnect
{H3M6-M3ZL28TL-2183EBBD},07/22/2010 10:11:44,AVM0947,PC-0285,Disconnect
{X3K7-K8OF16BV-5138BMSV},05/04/2011 08:49:06,AJF0370,PC-8651,Connect
{K8O7-S1MH01AZ-8195MRHC},04/05/2010 12:14:23,VCC0396,PC-4582,Disconnect
{C2F6-O2VT37AE-3757LWHF},07/28/2010 15:01:35,MPM0220,PC-2344,Disconnect
{F2H7-I0HW46CL-7543CWRX},06/28/2010 08:09:43,SAA0999,PC-4559,Disconnect
{R8C2-A4MC70JJ-3550AHEZ},12/06/2010 04:29:17,IBB0359,PC-6786,Disconnect
{M3B8-S6ZP37XG-1139FHFB},02/22/2011 15:47:04,ATP0662,PC-4127,Disconnect
{R0V3-K6ST31IQ-2381MPNT},11/16/2010 10:33:28,OCS0865,PC-8309,Disconnect
{T3G6-T7TZ73HG-6195ULWH},01/21/2011 10:50:35,HCM0267,PC-7651,Connect
{D9V4-L5CU81LR-2268FRVI},04/12/2010 15:53:45,IIW0249,PC-0843,Disconnect
{G7N5-E8BL11NB-7822AWIQ},04/05/2011 08:59:45,JJH0613,PC-9171,Disconnect
{D6I1-H6OT99SI-4953HSVM},02/07/2011 14:21:22,AJF0370,PC-8651,Connect
{F5T2-D9RT57CK-8720XQBO},05/02/2011 13:23:00,IIW0249,PC-0843,Disconnect
{H1K9-W8UL61OB-2061DWPW},05/10/2011 15:12:16,BRB0355,PC-9896,Connect
{C0S9-Y0WJ45YH-5168GLLS},11/05/2010 09:36:27,FOB0756,PC-6204,Disconnect
{D1U8-E3ZG20HP-7968BIRC},04/12/2010 17:57:48,NOB0181,PC-3446,Connect
{I6Z3-V2QK46OT-8253BGCY},05/17/2010 10:56:26,TSR0676,PC-9227,Connect
{A3K6-A3DP93FV-3116CMGW},04/29/2011 07:38:53,KKW0879,PC-2531,Connect
{P7S8-T5CE49AU-1545DKZQ},01/13/2010 14:33:34,QRM0739,PC-7343,Connect
{X0F5-T5VZ61LR-1040FHSG},11/02/2010 12:24:27,HCM0267,PC-7651,Connect
{M8X1-W7JH13MU-0714VTAK},07/29/2010 13:20:29,MOS0047,PC-5820,Connect
{I2U7-P8CK55DM-6602IJFT},12/06/2010 16:41:40,ZKS0899,PC-8517,Disconnect
{W7G1-O1ND40YC-7897JEQC},08/19/2010 10:45:12,HPH0075,PC-2417,Connect
{K7G2-M1LR51OC-9893IPWB},01/12/2010 09:07:41,IBB0359,PC-4195,Connect
{H3J9-M9RO23DE-9047ICHI},03/17/2011 09:41:46,AJF0370,PC-8651,Connect
{S9A0-K5JC33FF-2034TICT},05/03/2011 10:39:59,VTT0385,PC-5027,Connect
{C6G3-K9BD73TE-3850YAKC},02/11/2011 11:56:32,RSC0089,PC-9929,Connect
{N4K2-M0ES14IC-7048VOUY},03/04/2010 11:56:31,MLL0598,PC-0189,Disconnect
{M7B5-F3DW78KC-3613UNTY},03/09/2011 10:50:43,MOH0273,PC-6699,Disconnect
{E2R9-J8CX88CD-1089LNAJ},05/16/2011 15:20:01,BRM0995,PC-0768,Connect
{U9M0-U5XQ33AN-0043HMDK},04/29/2010 15:46:11,HPH0075,PC-2417,Connect
{V7A9-O4LQ61RR-5154LEDT},01/15/2010 02:22:35,MPM0220,PC-4204,Connect
{H4W2-J1QT04PV-2111IBEB},06/04/2010 07:35:32,EIS0041,PC-9179,Disconnect
{N7D1-Y6ZT75OD-8383ORVL},05/06/2010 10:56:41,JNJ0556,PC-0576,Disconnect
{Q4P8-A7CM47HQ-2391BLOZ},05/05/2010 18:16:40,ESR0693,PC-8863,Disconnect
{S6C1-S4BT87MN-2275VXAO},02/23/2011 12:40:18,CTA0020,PC-3118,Connect
{N3R9-H0ID26HO-5385MZIU},03/27/2011 10:59:57,LBH0942,PC-3640,Disconnect
{Z7S5-S3JP42KM-2458BEIT},05/25/2010 11:29:00,VTT0385,PC-5027,Disconnect
{I7A1-O6UW81IR-8793RULI},08/27/2010 09:16:36,AJF0370,PC-8651,Connect
{B6F1-J4YL63UY-8459TACB},05/01/2010 14:29:35,AOK0844,PC-4659,Connect
{T8R6-O3SK00LE-4023WEWX},06/01/2010 16:02:23,HDS0367,PC-8680,Disconnect
{E3S8-R5OP75OE-9905UPMG},05/11/2011 08:42:17,AIB0948,PC-8245,Connect
{B2E6-H4ZM68ZV-5090DFUG},08/16/2010 11:17:02,TSR0676,PC-9227,Disconnect
{V1P3-C7QP66AP-0753BBFS},07/01/2010 12:33:28,MDH0580,PC-4579,Disconnect
{M7D7-Q6RZ24QW-5076JPYY},12/21/2010 16:04:54,SAB0781,PC-8466,Disconnect
{A9N8-P6QJ56IL-0385SBRV},12/14/2010 13:55:23,CAM0681,PC-4953,Connect
{B6Q7-Z0GL03YQ-7539XZEV},09/09/2010 13:42:38,HVF0067,PC-9939,Disconnect
{Z7E1-D6VS07XF-8596VGZA},02/28/2011 14:46:05,MTB0620,PC-9348,Connect
{C4A9-N1ZG96LN-6394ILWE},08/27/2010 13:26:13,CEJ0109,PC-6980,Disconnect
{E6G9-K0WD00JY-4754TULW},03/09/2011 09:50:14,MVB0515,PC-3476,Disconnect
{S4U8-K1VI41VX-7978LIAK},02/18/2011 12:27:30,MDH0580,PC-4579,Connect
{H2V3-E7PS38ZT-1519AUBR},04/08/2011 10:07:40,JBD0616,PC-1479,Connect
{X8E7-I5RV14VN-3409YUCD},07/27/2010 15:32:17,HRL0540,PC-1117,Disconnect
{X1C6-M8SZ44TY-4555XMKD},01/14/2011 11:15:18,NAF0326,PC-0384,Connect
{X8W2-R2IZ71TT-2409ZZYA},03/31/2011 20:32:01,BRM0995,PC-0768,Connect
{K6G5-F9GR08DE-6761TZMM},01/04/2011 08:35:30,MOH0273,PC-6699,Connect
{J8O9-I9CF04QV-2502MBEF},04/14/2010 12:53:25,KKW0879,PC-2531,Disconnect
{G2M5-M0DO66NE-1033DRUY},03/28/2011 14:01:13,JBD0616,PC-1479,Disconnect
{I5Z0-R6WR40EF-1608ZDKJ},12/30/2010 09:47:00,DPM0423,PC-2567,Disconnect
{S1U9-U3CI41JD-9620ZDBW},02/07/2011 13:31:36,THR0873,PC-4804,Connect
{M0O7-Z8LM19RZ-6874RLGI},07/20/2010 15:10:35,LIM0674,PC-9582,Disconnect
{E1P7-X3GZ79HV-7804UKNN},05/12/2011 07:52:15,HCM0267,PC-7651,Disconnect
{K5T7-H9CS94QC-4691QOWJ},11/30/2010 15:28:39,JJH0613,PC-9171,Connect
{Q6O1-V6KG45YW-7332VWPX},03/29/2011 14:59:22,JNJ0556,PC-0576,Connect
{D6K5-X3JB22NC-7728POWO},03/26/2010 12:20:26,KKW0879,PC-2531,Connect
{F7F6-Z9EY09HS-2716WGXU},01/20/2010 09:31:50,HRL0540,PC-1117,Disconnect
{K0B8-N6HM87IK-1858NNDF},06/03/2010 09:12:19,MOH0273,PC-6699,Disconnect
{U2Y5-Z8IA58VI-3189JBTI},03/03/2011 16:24:03,FSC0601,PC-9066,Connect
{N9I6-U6TO67RO-6285VGRH},04/27/2010 08:58:10,JJH0613,PC-9171,Connect
{P9X1-T2PP28IY-2662QMQE},06/25/2010 09:48:22,FSC0601,PC-9066,Disconnect
{I9E4-J0FH64BV-9276RDLP},05/04/2010 11:20:16,JBD0616,PC-1479,Connect
{I4X2-P9UL39XL-1861GOLU},03/19/2010 16:06:45,OBH0499,PC-7989,Disconnect
{K7E8-U8XZ71VW-2868EGEV},09/14/2010 02:05:42,CCA0046,PC-6255,Disconnect
{C1M7-D1RE45US-0846DTTG},07/06/2010 09:52:02,HPH0075,PC-2417,Connect
{Q3Z5-D8BV18BT-0516XDWI},03/24/2011 11:36:41,ATE0869,PC-1313,Disconnect
{S1O8-N0IG52PP-2880KFHR},01/20/2011 17:43:30,LJT0817,PC-3120,Connect
{C6K0-W5YE66OE-6267VMRE},01/17/2011 09:50:19,VMJ0546,PC-9000,Connect
{X7X0-E3CN66UC-4079JFFQ},02/21/2011 15:19:20,IBB0359,PC-4195,Disconnect
{W8R3-H2QZ49DY-3698PPFV},10/28/2010 02:55:11,HDS0367,PC-8493,Disconnect
{U7C9-E3EZ03GL-7808VNBX},04/08/2011 16:29:48,IIW0249,PC-0843,Connect
{E0N7-X2IS10ZV-7052JYJU},02/22/2010 16:09:16,JJH0613,PC-9171,Disconnect
{W5M3-R3OK64BS-0465VMVH},06/15/2010 10:16:48,OBH0499,PC-7989,Connect
{J4R9-C7PD60YE-0315SVBG},09/27/2010 12:15:45,UAD0771,PC-2499,Connect
{U2Y3-N2LD73ID-3043QKII},04/28/2010 15:46:39,VCC0396,PC-4582,Connect
{C0T0-Z8CU21LE-1066LXSJ},06/05/2010 09:04:20,NOB0181,PC-3446,Connect
{M2N3-P2VI73IN-6935GYMZ},05/12/2011 15:30:59,SAA0999,PC-4559,Connect
{S1H4-H3OP68ED-0083FJOC},05/14/2010 11:10:01,RHL0992,PC-9040,Disconnect
{I3O2-Y7HH74TQ-9135OKUG},01/27/2010 10:13:23,KCO0122,PC-9174,Disconnect
{W8L3-M0AH76IE-5414GTCJ},01/07/2010 09:17:56,HRL0540,PC-1117,Connect
{V1Y4-D4WM43OO-2849QICK},07/20/2010 14:45:38,TNM0961,PC-2030,Connect
{F3C0-K5FE58FE-8747XOAX},04/26/2010 22:42:22,GTD0219,PC-0427,Disconnect
{G0Y0-L8TM18NY-3070EWMD},06/04/2010 11:15:11,WBC0192,PC-6349,Connect
{Z5D4-S4ZY62IZ-1561JRPF},05/11/2011 12:48:07,BJM0111,PC-6866,Connect
{H8A2-O5IX92PO-6793LXBQ},03/04/2010 10:15:18,DIB0285,PC-1268,Connect
{L6D5-G8NR49UM-8036QJCR},05/18/2010 08:59:11,IJM0444,PC-8734,Disconnect
{T2G2-N2KD42FR-8369YZMU},08/13/2010 11:23:41,DBB0384,PC-4243,Disconnect
{V6Q1-F4EL97GL-2995XDNZ},08/27/2010 11:37:29,HCM0267,PC-7651,Disconnect
{W6Y4-T7HJ95UC-4209ANTT},03/02/2011 15:39:41,MLM0950,PC-9787,Disconnect
{O4P6-E2GD24IV-8431SAMI},02/21/2011 15:04:08,WIF0691,PC-6390,Disconnect
{Y4N8-W6LP14EL-3177JEYD},01/14/2011 09:15:57,RNP0211,PC-1736,Connect
{M3W2-E6MI60TG-6466OQZD},04/07/2010 10:13:48,HDS0367,PC-8680,Disconnect
{S0D1-Y7FK53JA-5837CHAW},02/04/2010 12:53:47,MOH0273,PC-6699,Connect
{X0T5-O1DO96KY-6588GREV},07/10/2010 13:16:47,BDI0533,PC-5883,Disconnect
{N9M2-Z2DA24MO-3764MOSX},07/21/2010 08:58:39,NDM0417,PC-9134,Connect
{M8K0-I8UB90IH-7911PSVP},12/29/2010 13:22:51,SGM0021,PC-1528,Disconnect
{G4F1-F3QH30ZA-3543HRWZ},11/22/2010 10:50:48,MLL0598,PC-0189,Disconnect
{V9A6-C5DH14VG-7267QBYC},01/06/2010 09:15:37,LCB0664,PC-3196,Connect
{V9R2-L6PK50RB-4945NCLE},08/10/2010 09:10:53,DIB0081,PC-9524,Connect
{D6Z1-H8XF55MZ-0573DUEE},05/19/2010 15:18:11,MLL0598,PC-0189,Connect
{W6J0-P5BM70PV-0626MXOB},08/09/2010 09:06:26,BDI0533,PC-5883,Connect
{L8W0-R2YG06CB-1270KJGD},04/18/2011 17:23:26,VIA0063,PC-2684,Connect
{Y6N3-K9EA28FO-4177PNOS},08/26/2010 12:01:39,RHO0732,PC-6232,Disconnect
{M3W3-F4VQ05OS-3745QRRQ},01/18/2010 13:44:05,MLL0598,PC-0189,Connect
{K3D0-N8LO46KW-1900DIMA},05/19/2010 13:39:36,DRR0162,PC-5168,Connect
{C9I9-D4SU39EK-6695ACFD},03/29/2011 17:29:38,ZKS0899,PC-8517,Connect
{D1C7-X0CI20TI-3227LMRX},08/10/2010 10:29:35,DBB0384,PC-4243,Connect
{Y2A0-L7RE55WQ-3601DMVE},09/08/2010 11:18:40,IIW0249,PC-0843,Disconnect
{H3Y7-Y7AH02GC-4747OPGO},02/09/2010 17:20:02,IKR0401,PC-6741,Disconnect
{Y7K9-B1LP29AT-5923LSJJ},10/15/2010 14:47:54,AIB0948,PC-8245,Disconnect
{Y3X7-C2YW88AV-1083IIFU},04/01/2010 10:46:21,HVF0067,PC-9939,Connect
{N1U9-I0CJ74XD-0050BHQB},05/16/2011 11:16:38,VIA0063,PC-2684,Disconnect
{Z3K0-X3VV36YE-5398SFBE},06/11/2010 06:21:12,GTD0219,PC-4534,Disconnect
{P5J4-B5CS43TJ-5779RALV},12/08/2010 14:02:06,LBH0942,PC-3640,Disconnect
{E8E2-F8KN51RH-0177EVHO},03/01/2010 15:35:56,LBH0942,PC-3640,Connect
{V1I9-J0FG93PX-9927AYHN},04/19/2010 13:47:23,MOS0047,PC-5820,Disconnect
{V6J7-X3RK17TZ-7618OGVP},04/15/2011 13:07:22,MDM0625,PC-4984,Disconnect
{U7Z4-I7SJ99EH-0104UZJR},04/08/2011 15:27:25,JHP0583,PC-9083,Connect
{F4F6-L7EC15TW-8134HICZ},04/14/2010 16:12:10,RUM0880,PC-8592,Connect
{Y0V8-L3MC30RU-3405REOF},01/22/2010 15:27:48,HPH0075,PC-2417,Disconnect
{E7W3-M6LH02SV-1426LNEC},04/09/2010 09:34:00,CQW0652,PC-3449,Connect
{N0J6-A1ME16YQ-9529YURX},05/16/2011 17:27:14,BJP0134,PC-0898,Connect
{V7W1-V8FF43EY-5969SPQD},05/06/2010 06:37:18,BSS0369,PC-2904,Disconnect
{P7X4-F6JR01VU-4634BGHS},07/08/2010 08:14:02,LBH0942,PC-3640,Connect
{X6B1-Z5YV41LB-2310EPQL},11/04/2010 14:45:01,JDF0593,PC-6301,Disconnect
{B6L2-X3VM20UM-2005IWLE},01/31/2011 10:53:39,JBD0616,PC-1479,Disconnect
{U9S6-Y9MA52TT-2087QFNW},10/07/2010 09:52:08,IBB0696,PC-4289,Disconnect
{U5U0-I2LC17AH-9333GDHG},06/02/2010 09:18:48,RSC0089,PC-9929,Connect
{T4C4-U0BB67HE-8341BFIY},09/01/2010 13:26:36,OLW0689,PC-1301,Connect
{H8W0-S1LC83RJ-7315PQPM},07/27/2010 14:26:23,CCM0136,PC-3268,Connect
{G6R2-I9IF52MY-5932XXOB},09/07/2010 10:28:47,SAB0781,PC-8466,Connect
{L8I6-Y5WD11SL-2193OVUR},07/30/2010 10:09:51,FFC0891,PC-5843,Connect
{R4N8-H0VZ55PB-1015GWLZ},12/28/2010 10:11:04,KKW0879,PC-2531,Disconnect
{C6Q9-Z2HY46VW-3567MPPA},03/16/2011 09:35:01,JCR0172,PC-6713,Disconnect
{H1V1-V4RX16FW-5975IXKO},05/05/2010 15:58:44,AIB0948,PC-8245,Connect
{S2Q2-R0TX38XF-3076GHSF},10/11/2010 13:25:21,GCL0016,PC-9408,Disconnect
{V0C6-P7TX13PD-4584AKKB},10/14/2010 17:38:11,BJM0111,PC-6866,Disconnect
{V2P8-C5MW89TA-4812HMXL},01/29/2010 08:35:06,AVM0947,PC-0285,Connect
{H1X3-J9SP33KX-1657VNXS},02/08/2011 01:36:07,DCH0843,PC-8720,Disconnect
{O4H1-Y5OT96WS-7041ERQD},03/04/2011 09:05:09,LCB0664,PC-3196,Disconnect
{T2I0-D2ED47MZ-4368GNRY},03/27/2010 14:03:20,HPH0075,PC-2417,Connect
{D5V3-W4EL62PP-5251LVKG},08/20/2010 13:51:46,AVM0947,PC-0285,Disconnect
{B8V8-F2TV13FW-1927FJCK},03/19/2010 14:12:50,AAF0535,PC-2408,Connect
{C6V8-N0UT32VO-4892PRCU},03/21/2011 15:38:37,DIW0118,PC-0174,Disconnect
{R7F5-C3BM61TG-1342ISGE},04/02/2010 11:48:10,BJM0111,PC-6866,Disconnect
{C6W0-K3WW82UR-1111PQEX},04/22/2010 14:44:33,WIF0691,PC-6390,Connect
{V6W6-G2QL19JW-9664QFFW},02/15/2010 16:40:01,HRL0540,PC-1117,Disconnect
{I2C3-R4KC72GV-4062CWOA},02/26/2010 18:31:09,SAA0999,PC-4559,Disconnect
{G6Q8-H5VV06RK-7706ARKC},01/18/2011 10:57:04,VTT0385,PC-5027,Disconnect
{I9K7-X1DG84VE-7909INHK},03/19/2010 12:31:22,BAL0044,PC-2181,Disconnect
{K6A3-X1AW54PC-8525WXNT},04/14/2010 22:19:07,EIS0041,PC-9066,Connect
{D5H5-X4IQ41YR-6232GRSQ},03/02/2011 15:20:38,BJM0111,PC-6866,Connect
{S9W4-K9AG84EK-6344HFTK},02/24/2010 15:53:18,QRM0739,PC-7343,Connect
{B3U1-U9JQ42TT-1601OMJZ},01/17/2010 11:15:06,IIW0249,PC-0843,Connect
{I9E7-R7HM40EM-7805GMIP},10/08/2010 03:53:27,AJF0370,PC-4176,Connect
{Y5O2-F3EO32MW-5649ZPXN},01/18/2011 17:41:00,CAM0681,PC-4953,Disconnect
{X7R5-M6XI11YO-9290BMQD},04/28/2010 10:38:07,RSC0089,PC-9929,Disconnect
{K8H5-X3AJ26RU-3812MJGO},04/19/2011 09:52:08,MBJ0312,PC-5250,Connect
{T9K6-C9BF40PB-7443RTAK},09/01/2010 16:00:45,JJM0203,PC-0148,Disconnect
{O2H5-B5XJ05OH-5236VMAN},02/25/2010 14:34:08,BJP0134,PC-0898,Disconnect
{B8D9-Y1XY61SP-2843MKHJ},02/25/2010 17:07:53,SAA0999,PC-4559,Connect
{M1O7-F5MZ09XF-5378EONU},04/07/2011 13:23:12,HSB0196,PC-8001,Connect
{D8N3-V5GC31QK-3893KJXT},03/18/2011 12:46:36,HPH0075,PC-2417,Connect
{M5O5-B7NZ25IO-0947ZKUZ},11/24/2010 14:06:16,AOK0844,PC-4659,Connect
{O1B8-U1UH61NI-8980EOAS},10/08/2010 12:10:20,CTA0020,PC-3118,Disconnect
{I0C4-L3NU91XD-0805ETLH},02/09/2010 18:09:50,BMG0917,PC-6688,Connect
{I0K0-H0CC60NP-7398AVWG},04/30/2010 08:56:34,MLM0950,PC-9787,Connect
{T4X5-G0WM62JG-0169CKWQ},09/01/2010 14:03:59,LBH0942,PC-3640,Connect
{I8B9-M1SI80PU-7720OXQT},04/21/2010 13:53:18,BMT0528,PC-0202,Disconnect
{N0A1-B6XB52TK-8942TNBE},12/13/2010 15:46:19,FSC0601,PC-9066,Connect
{F4A9-I1SL24ZN-4326OSFU},02/26/2010 15:34:43,JTS0389,PC-9931,Disconnect
{C1I7-Q1YR87CN-4073VEPR},02/02/2011 15:08:03,CWR0502,PC-3737,Disconnect
{H5F5-U4WU32TH-5162TZDM},05/09/2011 09:40:58,BRM0995,PC-0768,Connect
{F5H0-J6CW69BS-5302UMTS},02/06/2010 13:19:19,IBS0836,PC-6382,Disconnect
{U4H2-L7PT14FQ-6519NVSF},11/28/2010 16:55:07,JDF0593,PC-6301,Connect
{A8B7-D1GG58AH-1424DRLU},03/18/2011 10:23:09,CLB0774,PC-7029,Connect
{X8P2-Z4OJ10EL-6997KUXZ},08/05/2010 15:07:41,JDB0169,PC-7502,Connect
{N8E0-B6WF87QR-5306KTBS},01/08/2010 13:03:57,RHO0732,PC-6232,Connect
{L3E7-S1SV73TL-5712KUIK},11/10/2010 14:59:29,MLM0950,PC-9787,Connect
{F5F5-Y3OT36MF-5082FCXU},04/12/2010 11:02:18,IBB0359,PC-4195,Disconnect
{U5V8-Y4VD67UR-6325XPYT},01/14/2010 08:19:52,QRM0739,PC-7343,Connect
{A4U8-G8LG66PJ-0664RZDQ},01/22/2010 19:53:48,HCL0651,PC-8314,Disconnect
{C1J6-P9IR25BT-1865CEVB},10/21/2010 10:19:30,HCS0003,PC-3054,Disconnect
{E4J0-X0VO05WA-6133QBRY},10/14/2010 16:45:49,KJJ0293,PC-7425,Disconnect
{K7Q7-T7AT98AF-6689WSBN},04/14/2011 11:53:03,LCB0664,PC-3196,Connect
{E2G6-P4BM25DJ-0232VVJW},06/24/2010 16:59:24,LCC0819,PC-8192,Connect
{A6V6-B1HZ27EJ-1337KSBN},05/08/2011 10:17:19,NAF0326,PC-0384,Connect
{N1F0-P6UX94KH-2286LYNO},07/07/2010 12:13:17,VFM0814,PC-0982,Connect
{N4G8-W9IV26XW-9697MEIU},05/12/2010 14:24:37,RSM0277,PC-2930,Connect
{R4R0-A8RG83AU-8935AQVG},04/28/2011 10:30:33,AJF0370,PC-8651,Disconnect
{W7H8-Z2CU51FN-5451ADSR},06/17/2010 15:21:16,TNM0961,PC-2030,Disconnect
{V5B2-N7UV77LQ-6199BOZI},10/21/2010 08:07:48,HVF0067,PC-9939,Connect
{U0U7-U1MT06DE-1385UVCH},05/18/2010 17:26:01,THR0873,PC-4804,Disconnect
{F2W4-N3WV92JB-1016OTCE},02/25/2010 13:07:56,IUB0565,PC-5775,Disconnect
{I7U3-R3JM03LA-6995PHVN},04/27/2010 13:45:03,BMG0917,PC-6688,Connect
{S1F9-J0TP50HK-0285MAFQ},11/26/2010 13:14:32,IIW0249,PC-0843,Connect
{M9F4-X4SY39AN-4938ZDCY},01/15/2011 08:54:04,RSC0089,PC-9929,Disconnect
{F6X4-R9EP02CB-6141FEBB},02/07/2011 09:51:31,JDB0169,PC-7502,Connect
{R2D9-M0PE47VY-2854ULQA},02/06/2011 15:55:06,LBH0942,PC-3640,Connect
{S0N0-W2DV09TI-3147UBLT},11/24/2010 09:31:11,MLL0598,PC-0189,Disconnect
{V5S0-E2LO28VO-0307CDBO},02/04/2011 16:19:27,KMB0922,PC-1725,Connect
{B5P9-B4AP48WQ-9352IZFQ},01/15/2010 16:26:37,JMD0520,PC-1243,Disconnect
{F3K5-H6RI88QG-6345ICVM},01/07/2010 11:09:08,BSS0369,PC-3672,Connect
{E2F8-G4TL16HS-0166ASBM},09/17/2010 19:18:58,HRL0540,PC-1117,Connect
{X7A0-D0JD87MT-9353IMHG},06/25/2010 16:32:41,MVB0515,PC-3476,Disconnect
{U5Z8-T2JE17CQ-5179BCXH},02/09/2011 15:01:59,DLM0051,PC-0166,Disconnect
{A2O6-S3HS09ZN-8065GTKN},04/01/2010 13:15:24,HCM0267,PC-7651,Disconnect
{R1Z3-N1TF46OO-3276JVGJ},11/15/2010 14:02:58,CFM0767,PC-4259,Connect
{P6Y3-K5TQ98LY-4495QICT},02/15/2010 16:23:35,CTA0020,PC-3118,Connect
{A8Q4-E3EB60UW-9779GMUV},03/18/2010 13:41:51,RLG0856,PC-1998,Connect
{L0V5-I1RR48XN-7896XUVC},11/01/2010 15:23:30,AVM0947,PC-0285,Connect
{V3F6-R6UN73DI-6727QPBG},03/24/2011 09:30:28,AJN0607,PC-8303,Connect
{N4N2-M8KH68BW-2045AAJM},02/01/2010 08:13:08,JDB0169,PC-7502,Connect
{G5T7-P9VX03JW-2824IRRO},04/08/2010 14:46:50,BJP0134,PC-0898,Connect
{A5Y0-W9JZ64FG-9471BGPQ},05/24/2010 16:09:06,ZKS0899,PC-8517,Disconnect
{R1I9-K3LK30PB-5673CJBH},05/24/2010 21:22:54,BRM0995,PC-0768,Disconnect
{S9R1-V7AV01VC-1432YXCH},09/07/2010 16:25:13,RSC0089,PC-9929,Disconnect
{G7Y6-Y7QN00JC-1348QCTW},02/24/2011 09:06:14,AIP0982,PC-3733,Connect
{J7F2-T2OM16XK-1525HIOC},04/13/2011 11:33:00,BDI0533,PC-5883,Connect
{Y8T6-V6UC02YY-1784AXOT},08/04/2010 08:22:53,DLM0051,PC-0166,Disconnect
{A9C0-Z7KA93CQ-1145KLQG},04/09/2010 09:44:24,SGM0021,PC-1528,Disconnect
{J2I6-Y9GR74PS-2659PVBX},02/11/2010 13:56:56,VMJ0546,PC-9000,Connect
{P1Q0-J7PR09PP-5004EPWM},03/16/2011 14:11:52,LCB0664,PC-3196,Connect
{D5A5-V4TW17YY-1642FUOC},06/18/2010 10:10:22,LCB0664,PC-3196,Disconnect
{Z8F1-E6IG50UF-1805RVMS},11/11/2010 14:11:04,CGB0637,PC-8508,Connect
{E0L2-A0AM31LF-7402JLDS},09/20/2010 08:40:39,QRM0739,PC-7343,Connect
{U0I1-V7VC39WO-4993CIDE},03/04/2010 08:00:08,CIM0271,PC-3291,Disconnect
{R6S2-E6RI16JU-9013ZWFU},11/08/2010 14:46:05,IIW0249,PC-0843,Connect
{P6N9-X5TD46YW-6172OXGQ},02/10/2011 07:53:45,VSA0230,PC-9547,Connect
{A6I9-K4CW06XJ-0461ABGF},01/21/2010 10:35:44,RMW0542,PC-7543,Connect
{O7S8-R4EN04LE-2936CSEX},01/19/2010 18:41:49,EIS0041,PC-7007,Connect
{W3Q9-X5SP70GB-5379TRQO},01/27/2010 14:29:31,MVB0515,PC-3476,Connect
{F1D4-D8XC26MR-2301LCJV},03/14/2010 17:11:37,WIQ0567,PC-6113,Connect
{U9X5-X9GQ73ZP-5287MDYO},10/05/2010 15:05:51,IJM0444,PC-8734,Connect
